order_id,product_id,quantity,unit_price,total_price
644,91,1,344.51,344.51
644,27,2,446.68,893.36
645,83,2,20.7,41.4
646,6,1,391.62,391.62
646,64,1,183.62,183.62
646,30,2,381.4,762.8
646,3,1,158.68,158.68
646,5,1,13.8,13.8
647,94,1,280.87,280.87
647,43,4,161.9,647.6
647,75,3,185.86,557.58
647,36,3,266.61,799.83
648,98,2,32.39,64.78
648,9,2,258.66,517.32
648,87,4,169.88,679.52
648,44,2,122.31,244.62
649,64,4,183.62,734.48
649,56,2,98.17,196.34
649,83,2,20.7,41.4
649,59,4,493.16,1972.64
649,75,2,185.86,371.72
650,23,4,479.19,1916.76
650,92,4,437.28,1749.12
650,83,1,20.7,20.7
650,96,4,391.26,1565.04
650,49,2,67.08,134.16
651,74,2,472.21,944.42
651,97,2,285.12,570.24
651,7,2,271.0,542.0
651,84,3,282.56,847.68
651,10,3,263.01,789.03
652,87,3,169.88,509.64
652,7,4,271.0,1084.0
653,10,2,263.01,526.02
653,64,3,183.62,550.86
653,65,1,216.05,216.05
653,8,1,7.15,7.15
653,36,4,266.61,1066.44
654,25,1,119.99,119.99
654,20,1,388.6,388.6
655,41,1,227.0,227.0
655,52,1,427.9,427.9
656,72,4,241.01,964.04
656,24,4,337.66,1350.64
656,47,3,269.23,807.69
656,25,2,119.99,239.98
656,79,3,365.36,1096.08
657,61,1,183.55,183.55
657,96,4,391.26,1565.04
657,75,3,185.86,557.58
657,24,1,337.66,337.66
658,11,1,270.28,270.28
658,86,3,35.08,105.24
658,56,4,98.17,392.68
659,36,4,266.61,1066.44
659,41,3,227.0,681.0
659,53,4,489.09,1956.36
659,37,2,42.48,84.96
659,8,2,7.15,14.3
660,63,3,462.26,1386.78
660,77,2,207.66,415.32
660,5,2,13.8,27.6
661,35,4,15.69,62.76
661,26,1,372.02,372.02
661,29,3,74.74,224.22
661,14,2,14.86,29.72
662,15,1,290.41,290.41
662,22,3,158.75,476.25
663,99,2,242.79,485.58
663,45,2,243.97,487.94
664,91,3,344.51,1033.53
664,57,1,57.47,57.47
664,47,4,269.23,1076.92
664,45,2,243.97,487.94
665,62,1,348.79,348.79
665,94,2,280.87,561.74
665,46,1,367.02,367.02
666,77,2,207.66,415.32
666,57,2,57.47,114.94
666,45,1,243.97,243.97
666,80,2,139.16,278.32
667,59,2,493.16,986.32
667,82,3,366.72,1100.16
668,43,1,161.9,161.9
668,15,4,290.41,1161.64
668,28,4,249.79,999.16
668,30,4,381.4,1525.6
669,63,3,462.26,1386.78
669,99,4,242.79,971.16
669,92,3,437.28,1311.84
669,32,3,75.65,226.95
669,49,3,67.08,201.24
670,36,4,266.61,1066.44
670,94,4,280.87,1123.48
670,67,3,407.75,1223.25
670,100,4,377.25,1509.0
671,13,2,212.57,425.14
672,16,2,144.94,289.88
672,61,4,183.55,734.2
672,15,1,290.41,290.41
672,40,1,277.18,277.18
673,7,4,271.0,1084.0
673,60,3,285.98,857.94
673,30,4,381.4,1525.6
674,41,3,227.0,681.0
674,4,2,360.91,721.82
675,77,2,207.66,415.32
675,84,4,282.56,1130.24
675,5,1,13.8,13.8
676,3,1,158.68,158.68
676,27,2,446.68,893.36
676,35,2,15.69,31.38
677,94,4,280.87,1123.48
678,76,1,101.99,101.99
678,15,1,290.41,290.41
678,2,4,167.75,671.0
678,81,3,169.92,509.76
678,89,3,249.75,749.25
679,99,2,242.79,485.58
680,83,2,20.7,41.4
680,30,1,381.4,381.4
681,29,1,74.74,74.74
681,92,3,437.28,1311.84
682,56,1,98.17,98.17
682,92,2,437.28,874.56
682,54,1,191.7,191.7
683,30,3,381.4,1144.2
683,10,1,263.01,263.01
683,3,1,158.68,158.68
683,18,3,391.81,1175.43
683,32,2,75.65,151.3
684,78,1,157.78,157.78
684,9,3,258.66,775.98
684,96,2,391.26,782.52
684,5,1,13.8,13.8
684,78,3,157.78,473.34
685,65,2,216.05,432.1
685,97,1,285.12,285.12
685,68,2,98.46,196.92
685,7,3,271.0,813.0
686,78,2,157.78,315.56
686,25,1,119.99,119.99
686,61,4,183.55,734.2
686,57,4,57.47,229.88
686,95,3,72.82,218.46
687,6,3,391.62,1174.86
687,53,1,489.09,489.09
688,27,4,446.68,1786.72
688,64,4,183.62,734.48
688,68,1,98.46,98.46
688,67,2,407.75,815.5
688,4,4,360.91,1443.64
689,55,2,188.56,377.12
689,6,3,391.62,1174.86
690,2,3,167.75,503.25
691,54,2,191.7,383.4
691,57,2,57.47,114.94
691,13,4,212.57,850.28
691,74,2,472.21,944.42
692,31,4,183.12,732.48
692,16,3,144.94,434.82
693,14,3,14.86,44.58
694,29,4,74.74,298.96
694,23,1,479.19,479.19
694,97,2,285.12,570.24
694,91,3,344.51,1033.53
695,3,2,158.68,317.36
696,26,4,372.02,1488.08
696,11,4,270.28,1081.12
696,7,4,271.0,1084.0
696,72,1,241.01,241.01
697,5,4,13.8,55.2
697,92,1,437.28,437.28
697,88,1,427.9,427.9
698,58,2,447.62,895.24
699,19,3,52.3,156.9
699,100,4,377.25,1509.0
700,35,2,15.69,31.38
700,65,3,216.05,648.15
700,5,2,13.8,27.6
700,15,3,290.41,871.23
701,15,4,290.41,1161.64
701,31,1,183.12,183.12
701,32,1,75.65,75.65
701,4,3,360.91,1082.73
701,96,2,391.26,782.52
702,61,2,183.55,367.1
702,37,2,42.48,84.96
702,86,3,35.08,105.24
703,95,1,72.82,72.82
703,72,1,241.01,241.01
704,27,2,446.68,893.36
704,84,3,282.56,847.68
704,34,1,312.76,312.76
704,91,2,344.51,689.02
704,59,1,493.16,493.16
705,85,4,59.24,236.96
706,3,4,158.68,634.72
707,43,4,161.9,647.6
707,49,1,67.08,67.08
708,50,3,361.92,1085.76
708,31,1,183.12,183.12
708,58,4,447.62,1790.48
708,71,2,287.44,574.88
708,47,2,269.23,538.46
709,45,4,243.97,975.88
709,37,4,42.48,169.92
709,94,2,280.87,561.74
710,37,2,42.48,84.96
710,10,4,263.01,1052.04
710,53,1,489.09,489.09
711,31,4,183.12,732.48
711,86,4,35.08,140.32
711,6,2,391.62,783.24
711,60,1,285.98,285.98
712,96,2,391.26,782.52
712,81,3,169.92,509.76
713,14,2,14.86,29.72
713,27,4,446.68,1786.72
713,67,4,407.75,1631.0
714,63,2,462.26,924.52
714,65,4,216.05,864.2
714,8,4,7.15,28.6
714,69,4,41.55,166.2
714,28,3,249.79,749.37
715,7,2,271.0,542.0
715,13,2,212.57,425.14
715,62,1,348.79,348.79
716,10,4,263.01,1052.04
716,41,1,227.0,227.0
716,4,3,360.91,1082.73
716,11,2,270.28,540.56
717,50,2,361.92,723.84
717,60,3,285.98,857.94
717,79,2,365.36,730.72
717,14,4,14.86,59.44
718,69,4,41.55,166.2
718,23,3,479.19,1437.57
719,78,4,157.78,631.12
719,17,2,236.06,472.12
719,92,4,437.28,1749.12
719,63,2,462.26,924.52
720,71,1,287.44,287.44
720,22,1,158.75,158.75
721,74,2,472.21,944.42
721,63,3,462.26,1386.78
721,17,1,236.06,236.06
721,30,2,381.4,762.8
721,45,3,243.97,731.91
722,82,2,366.72,733.44
722,89,1,249.75,249.75
722,49,1,67.08,67.08
722,66,4,86.63,346.52
722,47,4,269.23,1076.92
723,19,3,52.3,156.9
723,26,1,372.02,372.02
724,93,2,497.5,995.0
724,69,1,41.55,41.55
724,38,3,211.21,633.63
724,77,2,207.66,415.32
725,56,3,98.17,294.51
726,35,2,15.69,31.38
726,80,4,139.16,556.64
726,81,2,169.92,339.84
726,84,2,282.56,565.12
726,57,4,57.47,229.88
727,23,2,479.19,958.38
728,91,2,344.51,689.02
729,16,1,144.94,144.94
729,60,1,285.98,285.98
729,36,2,266.61,533.22
730,22,1,158.75,158.75
730,65,4,216.05,864.2
730,11,4,270.28,1081.12
730,72,2,241.01,482.02
731,82,1,366.72,366.72
731,96,1,391.26,391.26
732,44,4,122.31,489.24
732,28,4,249.79,999.16
733,32,1,75.65,75.65
733,43,2,161.9,323.8
734,71,3,287.44,862.32
734,86,2,35.08,70.16
734,86,2,35.08,70.16
734,75,4,185.86,743.44
735,64,3,183.62,550.86
735,41,4,227.0,908.0
735,23,3,479.19,1437.57
735,66,4,86.63,346.52
735,7,3,271.0,813.0
736,53,2,489.09,978.18
737,68,3,98.46,295.38
737,52,1,427.9,427.9
738,42,3,181.92,545.76
739,50,1,361.92,361.92
739,77,2,207.66,415.32
739,68,3,98.46,295.38
740,57,4,57.47,229.88
740,79,2,365.36,730.72
740,11,4,270.28,1081.12
740,36,1,266.61,266.61
741,52,1,427.9,427.9
741,26,1,372.02,372.02
741,72,2,241.01,482.02
741,52,2,427.9,855.8
741,25,3,119.99,359.97
742,30,2,381.4,762.8
743,14,2,14.86,29.72
743,67,4,407.75,1631.0
744,56,1,98.17,98.17
744,54,4,191.7,766.8
744,46,2,367.02,734.04
744,94,1,280.87,280.87
744,86,1,35.08,35.08
745,83,4,20.7,82.8
745,9,1,258.66,258.66
746,1,4,111.25,445.0
746,63,1,462.26,462.26
747,94,4,280.87,1123.48
748,100,3,377.25,1131.75
749,39,1,312.46,312.46
749,53,1,489.09,489.09
749,10,3,263.01,789.03
749,60,3,285.98,857.94
749,75,3,185.86,557.58
750,94,4,280.87,1123.48
750,13,4,212.57,850.28
750,48,4,44.22,176.88
751,77,1,207.66,207.66
751,31,3,183.12,549.36
751,84,2,282.56,565.12
752,66,3,86.63,259.89
752,17,4,236.06,944.24
752,72,4,241.01,964.04
752,5,1,13.8,13.8
752,84,1,282.56,282.56
753,69,2,41.55,83.1
753,85,3,59.24,177.72
753,76,2,101.99,203.98
753,60,2,285.98,571.96
753,64,4,183.62,734.48
754,60,2,285.98,571.96
754,82,3,366.72,1100.16
754,12,3,392.51,1177.53
754,94,2,280.87,561.74
754,70,3,279.59,838.77
755,77,2,207.66,415.32
755,82,1,366.72,366.72
756,29,3,74.74,224.22
756,100,1,377.25,377.25
757,89,3,249.75,749.25
758,60,3,285.98,857.94
759,97,1,285.12,285.12
759,54,2,191.7,383.4
759,12,4,392.51,1570.04
759,26,1,372.02,372.02
759,92,4,437.28,1749.12
760,58,2,447.62,895.24
760,86,1,35.08,35.08
760,82,1,366.72,366.72
760,64,1,183.62,183.62
760,70,4,279.59,1118.36
761,95,1,72.82,72.82
761,62,3,348.79,1046.37
761,6,2,391.62,783.24
762,75,4,185.86,743.44
762,61,4,183.55,734.2
762,17,3,236.06,708.18
763,31,1,183.12,183.12
763,4,3,360.91,1082.73
764,35,3,15.69,47.07
765,92,3,437.28,1311.84
765,8,1,7.15,7.15
765,41,1,227.0,227.0
766,46,2,367.02,734.04
766,29,3,74.74,224.22
766,76,4,101.99,407.96
767,24,2,337.66,675.32
768,18,1,391.81,391.81
769,53,3,489.09,1467.27
769,34,1,312.76,312.76
769,61,3,183.55,550.65
769,2,4,167.75,671.0
770,27,2,446.68,893.36
770,71,2,287.44,574.88
770,89,3,249.75,749.25
770,94,4,280.87,1123.48
770,41,1,227.0,227.0
771,27,4,446.68,1786.72
771,63,4,462.26,1849.04
771,89,1,249.75,249.75
772,18,1,391.81,391.81
772,23,2,479.19,958.38
772,49,4,67.08,268.32
772,3,1,158.68,158.68
772,8,1,7.15,7.15
773,76,4,101.99,407.96
773,12,4,392.51,1570.04
774,85,4,59.24,236.96
774,11,4,270.28,1081.12
774,91,2,344.51,689.02
775,42,2,181.92,363.84
775,99,4,242.79,971.16
775,79,1,365.36,365.36
775,71,3,287.44,862.32
775,66,3,86.63,259.89
776,88,3,427.9,1283.7
776,79,2,365.36,730.72
776,81,3,169.92,509.76
776,23,3,479.19,1437.57
776,44,3,122.31,366.93
777,54,4,191.7,766.8
777,1,1,111.25,111.25
777,2,3,167.75,503.25
778,87,2,169.88,339.76
778,67,4,407.75,1631.0
779,2,3,167.75,503.25
779,97,1,285.12,285.12
779,77,2,207.66,415.32
779,52,4,427.9,1711.6
780,10,2,263.01,526.02
780,29,3,74.74,224.22
781,72,3,241.01,723.03
781,12,3,392.51,1177.53
781,17,2,236.06,472.12
781,6,2,391.62,783.24
781,1,2,111.25,222.5
782,9,1,258.66,258.66
782,51,4,9.64,38.56
782,10,3,263.01,789.03
783,10,3,263.01,789.03
783,84,2,282.56,565.12
783,50,2,361.92,723.84
784,100,2,377.25,754.5
784,33,4,109.21,436.84
784,26,2,372.02,744.04
785,50,2,361.92,723.84
785,64,1,183.62,183.62
785,67,2,407.75,815.5
786,33,1,109.21,109.21
787,82,4,366.72,1466.88
787,24,4,337.66,1350.64
788,39,4,312.46,1249.84
788,40,1,277.18,277.18
789,10,2,263.01,526.02
789,81,2,169.92,339.84
789,60,4,285.98,1143.92
790,18,2,391.81,783.62
790,26,1,372.02,372.02
790,29,3,74.74,224.22
790,84,2,282.56,565.12
790,11,1,270.28,270.28
791,91,2,344.51,689.02
791,82,4,366.72,1466.88
792,44,4,122.31,489.24
792,18,4,391.81,1567.24
793,66,3,86.63,259.89
793,84,3,282.56,847.68
793,12,1,392.51,392.51
794,16,3,144.94,434.82
794,100,1,377.25,377.25
795,85,4,59.24,236.96
795,77,2,207.66,415.32
795,66,4,86.63,346.52
795,44,2,122.31,244.62
796,61,4,183.55,734.2
796,89,2,249.75,499.5
796,79,4,365.36,1461.44
797,9,1,258.66,258.66
797,66,1,86.63,86.63
798,69,1,41.55,41.55
798,67,4,407.75,1631.0
798,1,2,111.25,222.5
798,15,1,290.41,290.41
798,16,3,144.94,434.82
799,62,4,348.79,1395.16
799,23,3,479.19,1437.57
800,99,2,242.79,485.58
800,75,1,185.86,185.86
801,77,1,207.66,207.66
801,34,2,312.76,625.52
801,61,4,183.55,734.2
801,92,1,437.28,437.28
801,46,2,367.02,734.04
802,37,4,42.48,169.92
802,38,2,211.21,422.42
802,92,4,437.28,1749.12
802,12,2,392.51,785.02
802,69,2,41.55,83.1
803,39,1,312.46,312.46
803,16,4,144.94,579.76
803,38,2,211.21,422.42
803,37,1,42.48,42.48
803,81,1,169.92,169.92
804,79,2,365.36,730.72
805,99,1,242.79,242.79
805,45,2,243.97,487.94
805,71,2,287.44,574.88
805,41,4,227.0,908.0
805,34,3,312.76,938.28
806,27,2,446.68,893.36
806,99,4,242.79,971.16
807,22,2,158.75,317.5
807,6,3,391.62,1174.86
807,50,3,361.92,1085.76
807,82,2,366.72,733.44
807,14,3,14.86,44.58
808,35,3,15.69,47.07
808,84,1,282.56,282.56
808,89,3,249.75,749.25
808,98,4,32.39,129.56
809,4,1,360.91,360.91
809,53,3,489.09,1467.27
810,30,1,381.4,381.4
810,47,3,269.23,807.69
810,100,2,377.25,754.5
810,13,1,212.57,212.57
810,88,2,427.9,855.8
811,28,1,249.79,249.79
812,13,1,212.57,212.57
812,80,2,139.16,278.32
812,8,1,7.15,7.15
812,50,4,361.92,1447.68
812,19,2,52.3,104.6
813,19,2,52.3,104.6
813,18,3,391.81,1175.43
813,71,1,287.44,287.44
813,64,4,183.62,734.48
813,72,4,241.01,964.04
814,40,4,277.18,1108.72
814,15,2,290.41,580.82
814,50,1,361.92,361.92
814,59,1,493.16,493.16
815,23,2,479.19,958.38
815,61,2,183.55,367.1
815,73,1,414.3,414.3
815,93,2,497.5,995.0
816,100,2,377.25,754.5
816,16,1,144.94,144.94
816,2,3,167.75,503.25
817,19,3,52.3,156.9
817,63,4,462.26,1849.04
818,31,3,183.12,549.36
818,61,4,183.55,734.2
819,62,4,348.79,1395.16
820,29,2,74.74,149.48
820,81,3,169.92,509.76
820,81,3,169.92,509.76
820,83,1,20.7,20.7
820,17,4,236.06,944.24
821,42,3,181.92,545.76
822,44,4,122.31,489.24
822,4,3,360.91,1082.73
822,8,1,7.15,7.15
822,47,3,269.23,807.69
822,79,3,365.36,1096.08
823,54,1,191.7,191.7
823,46,2,367.02,734.04
824,92,1,437.28,437.28
824,10,2,263.01,526.02
824,84,2,282.56,565.12
824,27,4,446.68,1786.72
825,15,2,290.41,580.82
825,55,3,188.56,565.68
825,43,4,161.9,647.6
825,52,1,427.9,427.9
826,42,4,181.92,727.68
826,41,1,227.0,227.0
826,12,2,392.51,785.02
826,76,3,101.99,305.97
826,49,2,67.08,134.16
827,96,4,391.26,1565.04
827,5,2,13.8,27.6
827,86,4,35.08,140.32
828,2,1,167.75,167.75
828,23,4,479.19,1916.76
829,5,2,13.8,27.6
829,70,2,279.59,559.18
829,58,2,447.62,895.24
829,41,1,227.0,227.0
829,42,2,181.92,363.84
830,49,4,67.08,268.32
830,42,1,181.92,181.92
830,91,4,344.51,1378.04
830,33,3,109.21,327.63
831,45,4,243.97,975.88
831,27,1,446.68,446.68
831,100,2,377.25,754.5
831,45,4,243.97,975.88
831,54,3,191.7,575.1
832,79,2,365.36,730.72
832,9,1,258.66,258.66
832,13,1,212.57,212.57
832,20,4,388.6,1554.4
832,34,1,312.76,312.76
833,39,4,312.46,1249.84
834,61,2,183.55,367.1
834,83,2,20.7,41.4
834,19,2,52.3,104.6
834,52,2,427.9,855.8
834,1,2,111.25,222.5
835,26,3,372.02,1116.06
835,74,3,472.21,1416.63
835,6,3,391.62,1174.86
836,6,4,391.62,1566.48
836,44,1,122.31,122.31
837,66,3,86.63,259.89
838,86,4,35.08,140.32
839,89,2,249.75,499.5
840,66,2,86.63,173.26
841,30,1,381.4,381.4
842,43,3,161.9,485.7
843,49,4,67.08,268.32
843,17,4,236.06,944.24
843,56,2,98.17,196.34
843,19,3,52.3,156.9
844,69,2,41.55,83.1
844,72,1,241.01,241.01
844,62,3,348.79,1046.37
844,49,4,67.08,268.32
844,6,3,391.62,1174.86
845,27,4,446.68,1786.72
845,61,2,183.55,367.1
845,39,2,312.46,624.92
845,91,4,344.51,1378.04
846,43,2,161.9,323.8
846,95,2,72.82,145.64
846,10,2,263.01,526.02
846,23,4,479.19,1916.76
847,53,3,489.09,1467.27
848,47,2,269.23,538.46
848,53,3,489.09,1467.27
848,43,2,161.9,323.8
848,13,1,212.57,212.57
848,5,4,13.8,55.2
849,13,1,212.57,212.57
849,19,2,52.3,104.6
850,88,4,427.9,1711.6
851,2,4,167.75,671.0
851,80,2,139.16,278.32
851,82,3,366.72,1100.16
852,62,1,348.79,348.79
852,59,4,493.16,1972.64
852,56,1,98.17,98.17
852,81,4,169.92,679.68
852,33,3,109.21,327.63
853,94,2,280.87,561.74
853,12,3,392.51,1177.53
854,91,1,344.51,344.51
854,59,3,493.16,1479.48
854,22,3,158.75,476.25
854,56,4,98.17,392.68
854,30,3,381.4,1144.2
855,77,1,207.66,207.66
855,77,2,207.66,415.32
856,34,1,312.76,312.76
857,52,3,427.9,1283.7
858,57,1,57.47,57.47
858,89,4,249.75,999.0
858,82,2,366.72,733.44
858,3,1,158.68,158.68
858,71,2,287.44,574.88
859,100,1,377.25,377.25
859,90,2,157.48,314.96
859,4,3,360.91,1082.73
860,12,1,392.51,392.51
860,94,4,280.87,1123.48
861,91,1,344.51,344.51
862,56,3,98.17,294.51
862,37,1,42.48,42.48
862,35,1,15.69,15.69
863,64,2,183.62,367.24
863,5,4,13.8,55.2
863,60,2,285.98,571.96
863,68,4,98.46,393.84
863,92,1,437.28,437.28
864,55,2,188.56,377.12
864,58,1,447.62,447.62
865,99,2,242.79,485.58
866,21,2,398.96,797.92
866,12,1,392.51,392.51
866,7,1,271.0,271.0
867,26,1,372.02,372.02
867,25,2,119.99,239.98
868,28,4,249.79,999.16
868,50,3,361.92,1085.76
868,50,3,361.92,1085.76
868,8,4,7.15,28.6
869,82,2,366.72,733.44
869,88,3,427.9,1283.7
869,57,4,57.47,229.88
870,21,3,398.96,1196.88
870,38,2,211.21,422.42
870,80,4,139.16,556.64
871,74,1,472.21,472.21
871,58,2,447.62,895.24
871,63,1,462.26,462.26
871,82,4,366.72,1466.88
871,100,3,377.25,1131.75
872,67,3,407.75,1223.25
872,4,2,360.91,721.82
872,31,1,183.12,183.12
872,5,2,13.8,27.6
872,55,1,188.56,188.56
873,76,3,101.99,305.97
874,80,1,139.16,139.16
874,67,3,407.75,1223.25
874,61,3,183.55,550.65
874,24,4,337.66,1350.64
874,4,3,360.91,1082.73
875,100,1,377.25,377.25
875,82,2,366.72,733.44
875,24,1,337.66,337.66
875,12,1,392.51,392.51
875,78,2,157.78,315.56
876,98,2,32.39,64.78
877,73,4,414.3,1657.2
877,100,1,377.25,377.25
878,19,4,52.3,209.2
878,100,3,377.25,1131.75
878,94,1,280.87,280.87
878,16,2,144.94,289.88
879,38,1,211.21,211.21
879,37,4,42.48,169.92
879,30,3,381.4,1144.2
880,81,2,169.92,339.84
880,35,4,15.69,62.76
881,18,2,391.81,783.62
881,31,3,183.12,549.36
882,82,2,366.72,733.44
882,64,4,183.62,734.48
883,35,2,15.69,31.38
884,31,2,183.12,366.24
885,96,1,391.26,391.26
885,89,2,249.75,499.5
885,45,1,243.97,243.97
885,2,4,167.75,671.0
886,69,2,41.55,83.1
886,51,2,9.64,19.28
886,20,3,388.6,1165.8
886,62,1,348.79,348.79
886,51,1,9.64,9.64
887,77,1,207.66,207.66
887,56,2,98.17,196.34
887,87,4,169.88,679.52
888,66,2,86.63,173.26
888,45,1,243.97,243.97
888,52,4,427.9,1711.6
888,67,2,407.75,815.5
888,54,3,191.7,575.1
889,52,3,427.9,1283.7
890,28,3,249.79,749.37
890,57,1,57.47,57.47
891,26,3,372.02,1116.06
891,37,2,42.48,84.96
892,95,2,72.82,145.64
893,70,3,279.59,838.77
893,36,2,266.61,533.22
894,31,3,183.12,549.36
894,26,1,372.02,372.02
895,37,2,42.48,84.96
895,98,4,32.39,129.56
895,98,3,32.39,97.17
895,93,4,497.5,1990.0
896,43,4,161.9,647.6
896,64,2,183.62,367.24
896,43,4,161.9,647.6
896,85,3,59.24,177.72
896,11,1,270.28,270.28
897,63,1,462.26,462.26
897,98,2,32.39,64.78
897,76,2,101.99,203.98
897,11,3,270.28,810.84
898,31,1,183.12,183.12
898,52,1,427.9,427.9
898,69,2,41.55,83.1
898,47,3,269.23,807.69
899,92,2,437.28,874.56
899,42,1,181.92,181.92
899,10,1,263.01,263.01
899,66,4,86.63,346.52
899,55,2,188.56,377.12
900,19,4,52.3,209.2
900,25,3,119.99,359.97
900,87,3,169.88,509.64
900,53,1,489.09,489.09
901,23,3,479.19,1437.57
902,52,1,427.9,427.9
902,54,1,191.7,191.7
902,100,4,377.25,1509.0
902,7,1,271.0,271.0
902,28,4,249.79,999.16
903,1,3,111.25,333.75
903,76,1,101.99,101.99
903,81,4,169.92,679.68
903,94,2,280.87,561.74
903,43,1,161.9,161.9
904,32,4,75.65,302.6
904,46,3,367.02,1101.06
904,97,1,285.12,285.12
904,40,1,277.18,277.18
904,78,3,157.78,473.34
905,32,1,75.65,75.65
905,1,4,111.25,445.0
905,67,3,407.75,1223.25
905,78,2,157.78,315.56
906,91,4,344.51,1378.04
906,41,2,227.0,454.0
906,38,1,211.21,211.21
907,28,1,249.79,249.79
907,25,1,119.99,119.99
907,72,1,241.01,241.01
907,69,1,41.55,41.55
907,71,4,287.44,1149.76
908,30,3,381.4,1144.2
908,69,1,41.55,41.55
908,10,4,263.01,1052.04
908,88,1,427.9,427.9
908,48,4,44.22,176.88
909,44,1,122.31,122.31
909,43,2,161.9,323.8
909,11,2,270.28,540.56
909,63,2,462.26,924.52
910,36,4,266.61,1066.44
910,61,2,183.55,367.1
910,28,3,249.79,749.37
910,36,3,266.61,799.83
910,57,4,57.47,229.88
911,61,4,183.55,734.2
911,92,2,437.28,874.56
911,33,2,109.21,218.42
912,100,4,377.25,1509.0
913,8,2,7.15,14.3
913,16,4,144.94,579.76
913,99,3,242.79,728.37
914,13,1,212.57,212.57
915,34,3,312.76,938.28
915,54,3,191.7,575.1
915,62,2,348.79,697.58
915,31,4,183.12,732.48
916,59,1,493.16,493.16
916,15,4,290.41,1161.64
916,50,2,361.92,723.84
916,26,3,372.02,1116.06
916,16,4,144.94,579.76
917,98,4,32.39,129.56
917,51,4,9.64,38.56
917,36,3,266.61,799.83
918,51,4,9.64,38.56
918,49,4,67.08,268.32
918,15,2,290.41,580.82
918,3,1,158.68,158.68
919,41,3,227.0,681.0
919,76,4,101.99,407.96
919,12,4,392.51,1570.04
919,35,3,15.69,47.07
920,42,3,181.92,545.76
920,2,3,167.75,503.25
921,5,2,13.8,27.6
921,31,3,183.12,549.36
921,43,4,161.9,647.6
922,84,3,282.56,847.68
923,51,2,9.64,19.28
923,12,3,392.51,1177.53
923,43,3,161.9,485.7
924,67,4,407.75,1631.0
925,66,4,86.63,346.52
925,63,2,462.26,924.52
926,51,4,9.64,38.56
926,47,4,269.23,1076.92
926,78,3,157.78,473.34
927,69,1,41.55,41.55
927,40,4,277.18,1108.72
927,85,1,59.24,59.24
927,19,2,52.3,104.6
927,24,3,337.66,1012.98
928,62,1,348.79,348.79
928,95,1,72.82,72.82
928,6,1,391.62,391.62
928,30,2,381.4,762.8
928,43,4,161.9,647.6
929,29,4,74.74,298.96
930,15,1,290.41,290.41
930,11,4,270.28,1081.12
930,86,4,35.08,140.32
930,82,2,366.72,733.44
931,38,4,211.21,844.84
931,40,1,277.18,277.18
931,45,3,243.97,731.91
932,97,4,285.12,1140.48
933,69,3,41.55,124.65
933,53,2,489.09,978.18
933,82,1,366.72,366.72
933,29,4,74.74,298.96
934,86,1,35.08,35.08
935,64,3,183.62,550.86
935,7,1,271.0,271.0
936,61,3,183.55,550.65
936,41,3,227.0,681.0
937,77,2,207.66,415.32
937,47,3,269.23,807.69
937,17,2,236.06,472.12
938,60,1,285.98,285.98
939,48,1,44.22,44.22
939,46,4,367.02,1468.08
939,25,3,119.99,359.97
939,27,2,446.68,893.36
939,46,4,367.02,1468.08
940,14,4,14.86,59.44
940,23,4,479.19,1916.76
940,67,2,407.75,815.5
940,36,2,266.61,533.22
940,23,1,479.19,479.19
941,5,3,13.8,41.4
941,89,1,249.75,249.75
941,48,4,44.22,176.88
942,73,4,414.3,1657.2
943,91,2,344.51,689.02
943,3,3,158.68,476.04
943,25,4,119.99,479.96
943,84,2,282.56,565.12
943,17,3,236.06,708.18
944,65,2,216.05,432.1
944,28,3,249.79,749.37
944,25,2,119.99,239.98
944,92,3,437.28,1311.84
944,36,1,266.61,266.61
945,9,2,258.66,517.32
945,35,1,15.69,15.69
945,37,2,42.48,84.96
945,53,4,489.09,1956.36
945,49,4,67.08,268.32
946,65,2,216.05,432.1
946,56,1,98.17,98.17
947,43,2,161.9,323.8
947,21,3,398.96,1196.88
947,22,2,158.75,317.5
947,23,4,479.19,1916.76
948,58,4,447.62,1790.48
948,5,3,13.8,41.4
948,20,3,388.6,1165.8
949,64,3,183.62,550.86
950,8,2,7.15,14.3
950,67,1,407.75,407.75
951,76,1,101.99,101.99
952,24,4,337.66,1350.64
952,45,2,243.97,487.94
953,6,1,391.62,391.62
953,55,2,188.56,377.12
953,95,3,72.82,218.46
953,17,2,236.06,472.12
954,7,4,271.0,1084.0
954,97,1,285.12,285.12
954,37,4,42.48,169.92
954,49,2,67.08,134.16
955,23,1,479.19,479.19
955,89,4,249.75,999.0
955,39,2,312.46,624.92
956,67,2,407.75,815.5
956,83,4,20.7,82.8
956,70,4,279.59,1118.36
956,69,4,41.55,166.2
956,49,1,67.08,67.08
957,49,4,67.08,268.32
958,49,3,67.08,201.24
959,21,1,398.96,398.96
959,59,3,493.16,1479.48
959,23,4,479.19,1916.76
960,4,4,360.91,1443.64
960,29,2,74.74,149.48
960,55,2,188.56,377.12
961,85,2,59.24,118.48
962,54,3,191.7,575.1
962,97,1,285.12,285.12
963,71,4,287.44,1149.76
963,9,3,258.66,775.98
964,5,4,13.8,55.2
964,96,4,391.26,1565.04
964,7,3,271.0,813.0
965,97,1,285.12,285.12
965,29,4,74.74,298.96
965,33,2,109.21,218.42
965,81,1,169.92,169.92
965,77,3,207.66,622.98
966,95,3,72.82,218.46
